"mfds.dll" : "C:\Windows\system32"
"mfdvdec.dll" : "C:\Windows\system32"
"mferror.dll" : "C:\Windows\system32"
"mfh263enc.dll" : "C:\Windows\system32"
"mfh264enc.dll" : "C:\Windows\system32"
"mfksproxy.dll" : "C:\Windows\system32"
"MFMediaEngine.dll" : "C:\Windows\system32"
"mfmjpegdec.dll" : "C:\Windows\system32"
"mfmkvsrcsnk.dll" : "C:\Windows\system32"
"mfmp4srcsnk.dll" : "C:\Windows\system32"
"mfmpeg2srcsnk.dll" : "C:\Windows\system32"
"mfnetcore.dll" : "C:\Windows\system32"
"mfnetsrc.dll" : "C:\Windows\system32"
"mfperfhelper.dll" : "C:\Windows\system32"
"mfplat.dll" : "C:\Windows\system32"
"MFPlay.dll" : "C:\Windows\system32"
"mfpmp.exe" : "C:\Windows\system32"
"mfps.dll" : "C:\Windows\system32"
"mfreadwrite.dll" : "C:\Windows\system32"
"mfsensorgroup.dll" : "C:\Windows\system32"
"mfsrcsnk.dll" : "C:\Windows\system32"
"mfsvr.dll" : "C:\Windows\system32"
"mftranscode.dll" : "C:\Windows\system32"
"mfvdsp.dll" : "C:\Windows\system32"
"mfvfw.dll" : "C:\Windows\system32"
"MFWMAAEC.DLL" : "C:\Windows\system32"
"mgmtapi.dll" : "C:\Windows\system32"
"mgmtrefreshcredprov.dll" : "C:\Windows\system32"
"mi.dll" : "C:\Windows\system32"
"mibincodec.dll" : "C:\Windows\system32"
"Microsoft" : "C:\Windows\system32"
"Microsoft-Windows-AppModelExecEvents.dll" : "C:\Windows\system32"
"microsoft-windows-battery-events.dll" : "C:\Windows\system32"
"microsoft-windows-hal-events.dll" : "C:\Windows\system32"
"Microsoft-Windows-Internal-Shell-NearShareExperience.dll" : "C:\Windows\system32"
"microsoft-windows-kernel-pnp-events.dll" : "C:\Windows\system32"
"microsoft-windows-kernel-power-events.dll" : "C:\Windows\system32"
"microsoft-windows-kernel-processor-power-events.dll" : "C:\Windows\system32"
"Microsoft-Windows-MapControls.dll" : "C:\Windows\system32"
"Microsoft-Windows-MosHost.dll" : "C:\Windows\system32"
"microsoft-windows-pdc.dll" : "C:\Windows\system32"
"microsoft-windows-power-cad-events.dll" : "C:\Windows\system32"
"microsoft-windows-processor-aggregator-events.dll" : "C:\Windows\system32"
"microsoft-windows-sleepstudy-events.dll" : "C:\Windows\system32"
"microsoft-windows-storage-tiering-events.dll" : "C:\Windows\system32"
"microsoft-windows-system-events.dll" : "C:\Windows\system32"
"Microsoft-WindowsPhone-SEManagementProvider.dll" : "C:\Windows\system32"
"Microsoft.Bluetooth.Proxy.dll" : "C:\Windows\system32"
"Microsoft.Bluetooth.Service.dll" : "C:\Windows\system32"
"Microsoft.Bluetooth.UserService.dll" : "C:\Windows\system32"
"Microsoft.Graphics.Display.DisplayEnhancementService.dll" : "C:\Windows\system32"
"Microsoft.LocalUserImageProvider.dll" : "C:\Windows\system32"
"Microsoft.Management.Infrastructure.Native.Unmanaged.dll" : "C:\Windows\system32"
"Microsoft.Uev.AgentDriverEvents.dll" : "C:\Windows\system32"
"Microsoft.Uev.AppAgent.dll" : "C:\Windows\system32"
"Microsoft.Uev.CabUtil.dll" : "C:\Windows\system32"
"Microsoft.Uev.CmUtil.dll" : "C:\Windows\system32"
"Microsoft.Uev.Common.dll" : "C:\Windows\system32"
"Microsoft.Uev.Common.WinRT.dll" : "C:\Windows\system32"
"Microsoft.Uev.CommonBridge.dll" : "C:\Windows\system32"
"Microsoft.Uev.ConfigWrapper.dll" : "C:\Windows\system32"
"Microsoft.Uev.CscUnpinTool.exe" : "C:\Windows\system32"
"Microsoft.Uev.EventLogMessages.dll" : "C:\Windows\system32"
"Microsoft.Uev.LocalSyncProvider.dll" : "C:\Windows\system32"
"Microsoft.Uev.ManagedEventLogging.dll" : "C:\Windows\system32"
"Microsoft.Uev.Management.dll" : "C:\Windows\system32"
"Microsoft.Uev.Management.WmiAccess.dll" : "C:\Windows\system32"
"Microsoft.Uev.ModernAppAgent.dll" : "C:\Windows\system32"
"Microsoft.Uev.ModernAppCore.dll" : "C:\Windows\system32"
"Microsoft.Uev.ModernAppData.WinRT.dll" : "C:\Windows\system32"
"Microsoft.Uev.ModernSync.dll" : "C:\Windows\system32"
"Microsoft.Uev.MonitorSyncProvider.dll" : "C:\Windows\system32"
"Microsoft.Uev.Office2010CustomActions.dll" : "C:\Windows\system32"
"Microsoft.Uev.Office2013CustomActions.dll" : "C:\Windows\system32"
"Microsoft.Uev.PrinterCustomActions.dll" : "C:\Windows\system32"
"Microsoft.Uev.SmbSyncProvider.dll" : "C:\Windows\system32"
"Microsoft.Uev.SyncCommon.dll" : "C:\Windows\system32"
"Microsoft.Uev.SyncConditions.dll" : "C:\Windows\system32"
"Microsoft.Uev.SyncController.exe" : "C:\Windows\system32"
"MicrosoftAccountCloudAP.dll" : "C:\Windows\system32"
"MicrosoftAccountExtension.dll" : "C:\Windows\system32"
"MicrosoftAccountTokenProvider.dll" : "C:\Windows\system32"
"MicrosoftAccountWAMExtension.dll" : "C:\Windows\system32"
"MicrosoftEdgeBCHost.exe" : "C:\Windows\system32"
"MicrosoftEdgeCP.exe" : "C:\Windows\system32"
"MicrosoftEdgeDevTools.exe" : "C:\Windows\system32"
"MicrosoftEdgeSH.exe" : "C:\Windows\system32"
"midimap.dll" : "C:\Windows\system32"
"migisol.dll" : "C:\Windows\system32"
"migration" : "C:\Windows\system32"
"miguiresource.dll" : "C:\Windows\system32"
"migwiz" : "C:\Windows\system32"
"mimefilt.dll" : "C:\Windows\system32"
"mimofcodec.dll" : "C:\Windows\system32"
"MinstoreEvents.dll" : "C:\Windows\system32"
"MiracastInputMgr.dll" : "C:\Windows\system32"
"MiracastReceiver.dll" : "C:\Windows\system32"
"MiracastReceiverExt.dll" : "C:\Windows\system32"
"MirrorDrvCompat.dll" : "C:\Windows\system32"
"mispace.dll" : "C:\Windows\system32"
"MitigationClient.dll" : "C:\Windows\system32"
"MitigationConfiguration.dll" : "C:\Windows\system32"
"miutils.dll" : "C:\Windows\system32"
"MixedReality.Broker.dll" : "C:\Windows\system32"
"MixedRealityCapture.Pipeline.dll" : "C:\Windows\system32"
"MixedRealityRuntime.dll" : "C:\Windows\system32"
"MixedRealityRuntime.json" : "C:\Windows\system32"
"mlang.dat" : "C:\Windows\system32"
"mlang.dll" : "C:\Windows\system32"
"mmc.exe" : "C:\Windows\system32"
"mmc.exe.config" : "C:\Windows\system32"
"mmcbase.dll" : "C:\Windows\system32"
"mmcndmgr.dll" : "C:\Windows\system32"
"mmcshext.dll" : "C:\Windows\system32"
"MMDevAPI.dll" : "C:\Windows\system32"
"mmgaclient.dll" : "C:\Windows\system32"
"mmgaproxystub.dll" : "C:\Windows\system32"
"mmgaserver.exe" : "C:\Windows\system32"
"mmres.dll" : "C:\Windows\system32"
"mmsys.cpl" : "C:\Windows\system32"
"mobilenetworking.dll" : "C:\Windows\system32"
"mobsync.exe" : "C:\Windows\system32"
"mode.com" : "C:\Windows\system32"
"modemui.dll" : "C:\Windows\system32"
"modernexecserver.dll" : "C:\Windows\system32"
"more.com" : "C:\Windows\system32"
"moricons.dll" : "C:\Windows\system32"
"moshost.dll" : "C:\Windows\system32"
"MosHostClient.dll" : "C:\Windows\system32"
"moshostcore.dll" : "C:\Windows\system32"
"MosStorage.dll" : "C:\Windows\system32"
"mountvol.exe" : "C:\Windows\system32"
"MouseSystemToastIcon.contrast-white.png" : "C:\Windows\system32"
"MouseSystemToastIcon.png" : "C:\Windows\system32"
"MoUsoCoreWorker.exe" : "C:\Windows\system32"
"MP3DMOD.DLL" : "C:\Windows\system32"
"MP43DECD.DLL" : "C:\Windows\system32"
"MP4SDECD.DLL" : "C:\Windows\system32"
"Mpeg2Data.ax" : "C:\Windows\system32"
"mpeval.dll" : "C:\Windows\system32"
"mpg2splt.ax" : "C:\Windows\system32"
"MPG4DECD.DLL" : "C:\Windows\system32"
"mpnotify.exe" : "C:\Windows\system32"
"mpr.dll" : "C:\Windows\system32"
"mprapi.dll" : "C:\Windows\system32"
"mprddm.dll" : "C:\Windows\system32"
"mprdim.dll" : "C:\Windows\system32"
"mprext.dll" : "C:\Windows\system32"
"mprmsg.dll" : "C:\Windows\system32"
"MpSigStub.exe" : "C:\Windows\system32"
"MPSSVC.dll" : "C:\Windows\system32"
"mpunits.dll" : "C:\Windows\system32"
"mracsvc.exe" : "C:\Windows\system32"
"MRINFO.EXE" : "C:\Windows\system32"
"MrmCoreR.dll" : "C:\Windows\system32"
"MrmDeploy.dll" : "C:\Windows\system32"
"MrmIndexer.dll" : "C:\Windows\system32"
"MRT" : "C:\Windows\system32"
"MRT.exe" : "C:\Windows\system32"
"mrt100.dll" : "C:\Windows\system32"
"mrt_map.dll" : "C:\Windows\system32"
"ms3dthumbnailprovider.dll" : "C:\Windows\system32"
"msaatext.dll" : "C:\Windows\system32"
"MSAC3ENC.DLL" : "C:\Windows\system32"
"msacm32.dll" : "C:\Windows\system32"
"msacm32.drv" : "C:\Windows\system32"
"msadp32.acm" : "C:\Windows\system32"
"msafd.dll" : "C:\Windows\system32"
"MSAJApi.dll" : "C:\Windows\system32"
"MSAlacDecoder.dll" : "C:\Windows\system32"
"MSAlacEncoder.dll" : "C:\Windows\system32"
"MSAMRNBDecoder.dll" : "C:\Windows\system32"
"MSAMRNBEncoder.dll" : "C:\Windows\system32"
"MSAMRNBSink.dll" : "C:\Windows\system32"
"MSAMRNBSource.dll" : "C:\Windows\system32"
"MSAProfileNotificationHandler.dll" : "C:\Windows\system32"
"msasn1.dll" : "C:\Windows\system32"
"MSAudDecMFT.dll" : "C:\Windows\system32"
"msaudite.dll" : "C:\Windows\system32"
"msauserext.dll" : "C:\Windows\system32"
"mscandui.dll" : "C:\Windows\system32"
"mscat32.dll" : "C:\Windows\system32"
"MSchedExe.exe" : "C:\Windows\system32"
"msclmd.dll" : "C:\Windows\system32"
"mscms.dll" : "C:\Windows\system32"
"msconfig.exe" : "C:\Windows\system32"
"mscoree.dll" : "C:\Windows\system32"
"mscorier.dll" : "C:\Windows\system32"
"mscories.dll" : "C:\Windows\system32"
"msctf.dll" : "C:\Windows\system32"
"msctfime.ime" : "C:\Windows\system32"
"MsCtfMonitor.dll" : "C:\Windows\system32"
"msctfp.dll" : "C:\Windows\system32"
"msctfui.dll" : "C:\Windows\system32"
"msctfuimanager.dll" : "C:\Windows\system32"
"msdadiag.dll" : "C:\Windows\system32"
"msdart.dll" : "C:\Windows\system32"
"msdatsrc.tlb" : "C:\Windows\system32"
"msdelta.dll" : "C:\Windows\system32"
"msdmo.dll" : "C:\Windows\system32"
"MSDRM" : "C:\Windows\system32"
"msdrm.dll" : "C:\Windows\system32"
"msdt.exe" : "C:\Windows\system32"
"MsDtc" : "C:\Windows\system32"
"msdtc.exe" : "C:\Windows\system32"
"msdtckrm.dll" : "C:\Windows\system32"
"msdtclog.dll" : "C:\Windows\system32"
"msdtcprx.dll" : "C:\Windows\system32"
"msdtcspoffln.dll" : "C:\Windows\system32"
"msdtctm.dll" : "C:\Windows\system32"
"msdtcuiu.dll" : "C:\Windows\system32"
"msdtcVSp1res.dll" : "C:\Windows\system32"
"MSDvbNP.ax" : "C:\Windows\system32"
"msfeeds.dll" : "C:\Windows\system32"
"msfeedsbs.dll" : "C:\Windows\system32"
"msfeedssync.exe" : "C:\Windows\system32"
"MSFlacDecoder.dll" : "C:\Windows\system32"
"MSFlacEncoder.dll" : "C:\Windows\system32"
"msftedit.dll" : "C:\Windows\system32"
"MsftOemDllIgneous.dll" : "C:\Windows\system32"
"msg.exe" : "C:\Windows\system32"
"msg711.acm" : "C:\Windows\system32"
"msgsm32.acm" : "C:\Windows\system32"
"MSHEIF.dll" : "C:\Windows\system32"
"mshta.exe" : "C:\Windows\system32"
"mshtml.dll" : "C:\Windows\system32"
"mshtml.tlb" : "C:\Windows\system32"
"MshtmlDac.dll" : "C:\Windows\system32"
"mshtmled.dll" : "C:\Windows\system32"
"mshtmler.dll" : "C:\Windows\system32"
"msi.dll" : "C:\Windows\system32"
"MsiCofire.dll" : "C:\Windows\system32"
"msidcrl40.dll" : "C:\Windows\system32"
"msident.dll" : "C:\Windows\system32"
"msidle.dll" : "C:\Windows\system32"
"msidntld.dll" : "C:\Windows\system32"
"msieftp.dll" : "C:\Windows\system32"
"msiexec.exe" : "C:\Windows\system32"
"msihnd.dll" : "C:\Windows\system32"
"msiltcfg.dll" : "C:\Windows\system32"
"msimg32.dll" : "C:\Windows\system32"
"msimsg.dll" : "C:\Windows\system32"
"msimtf.dll" : "C:\Windows\system32"
"msinfo32.exe" : "C:\Windows\system32"
"msisip.dll" : "C:\Windows\system32"
"msIso.dll" : "C:\Windows\system32"
"msiwer.dll" : "C:\Windows\system32"
"mskeyprotcli.dll" : "C:\Windows\system32"
"mskeyprotect.dll" : "C:\Windows\system32"
"msls31.dll" : "C:\Windows\system32"
"msmpeg2adec.dll" : "C:\Windows\system32"
"MSMPEG2ENC.DLL" : "C:\Windows\system32"
"msmpeg2vdec.dll" : "C:\Windows\system32"
"MSNP.ax" : "C:\Windows\system32"
"msobjs.dll" : "C:\Windows\system32"
"msoert2.dll" : "C:\Windows\system32"
"MSOpusDecoder.dll" : "C:\Windows\system32"
"mspaint.exe" : "C:\Windows\system32"
"mspatcha.dll" : "C:\Windows\system32"
"mspatchc.dll" : "C:\Windows\system32"
"MSPhotography.dll" : "C:\Windows\system32"
"msports.dll" : "C:\Windows\system32"
"msprivs.dll" : "C:\Windows\system32"
"msra.exe" : "C:\Windows\system32"
"msrahc.dll" : "C:\Windows\system32"
"MsraLegacy.tlb" : "C:\Windows\system32"
"msrating.dll" : "C:\Windows\system32"
"MSRAWImage.dll" : "C:\Windows\system32"
"MsRdpWebAccess.dll" : "C:\Windows\system32"
"msrle32.dll" : "C:\Windows\system32"
"msscntrs.dll" : "C:\Windows\system32"
"mssecuser.dll" : "C:\Windows\system32"
"mssign32.dll" : "C:\Windows\system32"
"mssip32.dll" : "C:\Windows\system32"
"mssitlb.dll" : "C:\Windows\system32"
"MsSpellCheckingFacility.dll" : "C:\Windows\system32"
"MsSpellCheckingHost.exe" : "C:\Windows\system32"
"mssph.dll" : "C:\Windows\system32"
"mssprxy.dll" : "C:\Windows\system32"
"mssrch.dll" : "C:\Windows\system32"
"mssvp.dll" : "C:\Windows\system32"
"mstask.dll" : "C:\Windows\system32"
"msTextPrediction.dll" : "C:\Windows\system32"
"mstsc.exe" : "C:\Windows\system32"
"mstscax.dll" : "C:\Windows\system32"
"msutb.dll" : "C:\Windows\system32"
"msv1_0.dll" : "C:\Windows\system32"
"msvcirt.dll" : "C:\Windows\system32"
"msvcp100.dll" : "C:\Windows\system32"
"msvcp110.dll" : "C:\Windows\system32"
"msvcp110_win.dll" : "C:\Windows\system32"
"msvcp120.dll" : "C:\Windows\system32"
"msvcp120_clr0400.dll" : "C:\Windows\system32"
"msvcp140.dll" : "C:\Windows\system32"
"msvcp140d.dll" : "C:\Windows\system32"
"msvcp140d_atomic_wait.dll" : "C:\Windows\system32"
"msvcp140d_codecvt_ids.dll" : "C:\Windows\system32"
"msvcp140_1.dll" : "C:\Windows\system32"
"msvcp140_1d.dll" : "C:\Windows\system32"
"msvcp140_2.dll" : "C:\Windows\system32"
"msvcp140_2d.dll" : "C:\Windows\system32"
"msvcp140_atomic_wait.dll" : "C:\Windows\system32"
"msvcp140_clr0400.dll" : "C:\Windows\system32"
"msvcp140_codecvt_ids.dll" : "C:\Windows\system32"
"msvcp60.dll" : "C:\Windows\system32"
"msvcp_win.dll" : "C:\Windows\system32"
"msvcr100.dll" : "C:\Windows\system32"
"msvcr100_clr0400.dll" : "C:\Windows\system32"
"msvcr110.dll" : "C:\Windows\system32"
"msvcr120.dll" : "C:\Windows\system32"
"msvcr120_clr0400.dll" : "C:\Windows\system32"
"msvcrt.dll" : "C:\Windows\system32"
"msvfw32.dll" : "C:\Windows\system32"
"msvidc32.dll" : "C:\Windows\system32"
"MSVidCtl.dll" : "C:\Windows\system32"
"MSVideoDSP.dll" : "C:\Windows\system32"
"MSVP9DEC.dll" : "C:\Windows\system32"
"msvproc.dll" : "C:\Windows\system32"
"MSVPXENC.dll" : "C:\Windows\system32"
"MSWB7.dll" : "C:\Windows\system32"
"MSWebp.dll" : "C:\Windows\system32"
"mswmdm.dll" : "C:\Windows\system32"
"mswsock.dll" : "C:\Windows\system32"
"msxml3.dll" : "C:\Windows\system32"
"msxml3r.dll" : "C:\Windows\system32"
"msxml6.dll" : "C:\Windows\system32"
"msxml6r.dll" : "C:\Windows\system32"
"msyuv.dll" : "C:\Windows\system32"
"MtcModel.dll" : "C:\Windows\system32"
"MTF.dll" : "C:\Windows\system32"
"MTFAppServiceDS.dll" : "C:\Windows\system32"
"MtfDecoder.dll" : "C:\Windows\system32"
"MTFFuzzyDS.dll" : "C:\Windows\system32"
"MTFServer.dll" : "C:\Windows\system32"
"MTFSpellcheckDS.dll" : "C:\Windows\system32"
"mtstocom.exe" : "C:\Windows\system32"
"mtxclu.dll" : "C:\Windows\system32"
"mtxdm.dll" : "C:\Windows\system32"
"mtxex.dll" : "C:\Windows\system32"
"mtxoci.dll" : "C:\Windows\system32"
"MUI" : "C:\Windows\system32"
"muifontsetup.dll" : "C:\Windows\system32"
"MUILanguageCleanup.dll" : "C:\Windows\system32"
"MuiUnattend.exe" : "C:\Windows\system32"
"MultiDigiMon.exe" : "C:\Windows\system32"
"musdialoghandlers.dll" : "C:\Windows\system32"
"MusNotification.exe" : "C:\Windows\system32"
"MusNotificationUx.exe" : "C:\Windows\system32"
"MusNotifyIcon.exe" : "C:\Windows\system32"
"MusUpdateHandlers.dll" : "C:\Windows\system32"
"my-mm" : "C:\Windows\system32"
"mycomput.dll" : "C:\Windows\system32"
"mydocs.dll" : "C:\Windows\system32"
"Mystify.scr" : "C:\Windows\system32"
"NAPCRYPT.DLL" : "C:\Windows\system32"
"NapiNSP.dll" : "C:\Windows\system32"
"Narrator.exe" : "C:\Windows\system32"
"NarratorControlTemplates.xml" : "C:\Windows\system32"
"NaturalAuth.dll" : "C:\Windows\system32"
"NaturalAuthClient.dll" : "C:\Windows\system32"
"NaturalLanguage6.dll" : "C:\Windows\system32"
"navshutdown.dll" : "C:\Windows\system32"
"nb-NO" : "C:\Windows\system32"
"nbtstat.exe" : "C:\Windows\system32"
"NcaApi.dll" : "C:\Windows\system32"
"NcaSvc.dll" : "C:\Windows\system32"
"ncbservice.dll" : "C:\Windows\system32"
"NcdAutoSetup.dll" : "C:\Windows\system32"
"NcdProp.dll" : "C:\Windows\system32"
"nci.dll" : "C:\Windows\system32"
"ncobjapi.dll" : "C:\Windows\system32"
"ncpa.cpl" : "C:\Windows\system32"
"ncrypt.dll" : "C:\Windows\system32"
"ncryptprov.dll" : "C:\Windows\system32"
"ncryptsslp.dll" : "C:\Windows\system32"
"ncsi.dll" : "C:\Windows\system32"
"ncuprov.dll" : "C:\Windows\system32"
"ndadmin.exe" : "C:\Windows\system32"
"nddeapi.dll" : "C:\Windows\system32"
"NDF" : "C:\Windows\system32"
"ndfapi.dll" : "C:\Windows\system32"
"ndfetw.dll" : "C:\Windows\system32"
"NdfEventView.xml" : "C:\Windows\system32"
"ndfhcdiscovery.dll" : "C:\Windows\system32"
"ndishc.dll" : "C:\Windows\system32"
"NDKPing.exe" : "C:\Windows\system32"
"ndproxystub.dll" : "C:\Windows\system32"
"nduprov.dll" : "C:\Windows\system32"
"negoexts.dll" : "C:\Windows\system32"
"net.exe" : "C:\Windows\system32"
"net1.exe" : "C:\Windows\system32"
"netapi32.dll" : "C:\Windows\system32"
"netbios.dll" : "C:\Windows\system32"
"netbtugc.exe" : "C:\Windows\system32"
"NetCellcoreCellManagerProviderResources.dll" : "C:\Windows\system32"
"netcenter.dll" : "C:\Windows\system32"
"netcfg.exe" : "C:\Windows\system32"
"NetCfgNotifyObjectHost.exe" : "C:\Windows\system32"
"netcfgx.dll" : "C:\Windows\system32"
"netcorehc.dll" : "C:\Windows\system32"
"netdiagfx.dll" : "C:\Windows\system32"
"NetDriverInstall.dll" : "C:\Windows\system32"
"netevent.dll" : "C:\Windows\system32"
"NetEvtFwdr.exe" : "C:\Windows\system32"
"netfxperf.dll" : "C:\Windows\system32"
"neth.dll" : "C:\Windows\system32"
"NetHost.exe" : "C:\Windows\system32"
"netid.dll" : "C:\Windows\system32"
"netiohlp.dll" : "C:\Windows\system32"
"netiougc.exe" : "C:\Windows\system32"
"netjoin.dll" : "C:\Windows\system32"
"netlogon.dll" : "C:\Windows\system32"
"netman.dll" : "C:\Windows\system32"
"NetMgmtIF.dll" : "C:\Windows\system32"
"netmsg.dll" : "C:\Windows\system32"
"netplwiz.dll" : "C:\Windows\system32"
"Netplwiz.exe" : "C:\Windows\system32"
"netprofm.dll" : "C:\Windows\system32"
"netprofmsvc.dll" : "C:\Windows\system32"
"netprovfw.dll" : "C:\Windows\system32"
"netprovisionsp.dll" : "C:\Windows\system32"
"NetSetupApi.dll" : "C:\Windows\system32"
"NetSetupEngine.dll" : "C:\Windows\system32"
"NetSetupMig.log" : "C:\Windows\system32"
"NetSetupShim.dll" : "C:\Windows\system32"
"NetSetupSvc.dll" : "C:\Windows\system32"
"netsh.exe" : "C:\Windows\system32"
"netshell.dll" : "C:\Windows\system32"
"NETSTAT.EXE" : "C:\Windows\system32"
"nettrace.dll" : "C:\Windows\system32"
"NetTrace.PLA.Diagnostics.xml" : "C:\Windows\system32"
"nettraceex.dll" : "C:\Windows\system32"
"netutils.dll" : "C:\Windows\system32"
"NetworkBindingEngineMigPlugin.dll" : "C:\Windows\system32"
"NetworkCollectionAgent.dll" : "C:\Windows\system32"
"NetworkDesktopSettings.dll" : "C:\Windows\system32"
"networkexplorer.dll" : "C:\Windows\system32"
"networkhelper.dll" : "C:\Windows\system32"
"NetworkIcon.dll" : "C:\Windows\system32"
"networkitemfactory.dll" : "C:\Windows\system32"
"networklist" : "C:\Windows\system32"
"NetworkMobileSettings.dll" : "C:\Windows\system32"
"NetworkProxyCsp.dll" : "C:\Windows\system32"
"NetworkQoSPolicyCSP.dll" : "C:\Windows\system32"
"NetworkStatus.dll" : "C:\Windows\system32"
"NetworkUXBroker.dll" : "C:\Windows\system32"
"newdev.dll" : "C:\Windows\system32"
"newdev.exe" : "C:\Windows\system32"
"NFCProvisioningPlugin.dll" : "C:\Windows\system32"
"NfcRadioMedia.dll" : "C:\Windows\system32"
"ngccredprov.dll" : "C:\Windows\system32"
"NgcCtnr.dll" : "C:\Windows\system32"
"NgcCtnrGidsHandler.dll" : "C:\Windows\system32"
"NgcCtnrSvc.dll" : "C:\Windows\system32"
"NgcIso.exe" : "C:\Windows\system32"
"NgcIsoCtnr.dll" : "C:\Windows\system32"
"ngckeyenum.dll" : "C:\Windows\system32"
"ngcksp.dll" : "C:\Windows\system32"
"ngclocal.dll" : "C:\Windows\system32"
"ngcpopkeysrv.dll" : "C:\Windows\system32"
"NgcProCsp.dll" : "C:\Windows\system32"
"ngcrecovery.dll" : "C:\Windows\system32"
"ngcsvc.dll" : "C:\Windows\system32"
"ngctasks.dll" : "C:\Windows\system32"
"ninput.dll" : "C:\Windows\system32"
"nl-NL" : "C:\Windows\system32"
"nlaapi.dll" : "C:\Windows\system32"
"nlahc.dll" : "C:\Windows\system32"
"nlasvc.dll" : "C:\Windows\system32"
"nlhtml.dll" : "C:\Windows\system32"
"nlmgp.dll" : "C:\Windows\system32"
"nlmproxy.dll" : "C:\Windows\system32"
"nlmsprep.dll" : "C:\Windows\system32"
"nlsbres.dll" : "C:\Windows\system32"
"NlsData0000.dll" : "C:\Windows\system32"
"NlsData0009.dll" : "C:\Windows\system32"
"Nlsdl.dll" : "C:\Windows\system32"
"NlsLexicons0009.dll" : "C:\Windows\system32"
"nltest.exe" : "C:\Windows\system32"
"NmaDirect.dll" : "C:\Windows\system32"
"nmbind.exe" : "C:\Windows\system32"
"nmscrub.exe" : "C:\Windows\system32"
"NOISE.DAT" : "C:\Windows\system32"
"normaliz.dll" : "C:\Windows\system32"
"normidna.nls" : "C:\Windows\system32"
"normnfc.nls" : "C:\Windows\system32"
"normnfd.nls" : "C:\Windows\system32"
"normnfkc.nls" : "C:\Windows\system32"
"normnfkd.nls" : "C:\Windows\system32"
"notepad.exe" : "C:\Windows\system32"
"NotificationController.dll" : "C:\Windows\system32"
"NotificationControllerPS.dll" : "C:\Windows\system32"
"notificationplatformcomponent.dll" : "C:\Windows\system32"
"npmproxy.dll" : "C:\Windows\system32"
"NPSM.dll" : "C:\Windows\system32"
"NPSMDesktopProvider.dll" : "C:\Windows\system32"
"nrpsrv.dll" : "C:\Windows\system32"
"nshhttp.dll" : "C:\Windows\system32"
"nshipsec.dll" : "C:\Windows\system32"
"nshwfp.dll" : "C:\Windows\system32"
"nsi.dll" : "C:\Windows\system32"
"nsisvc.dll" : "C:\Windows\system32"
"nslookup.exe" : "C:\Windows\system32"
"ntasn1.dll" : "C:\Windows\system32"
"ntdll.dll" : "C:\Windows\system32"
"ntdsapi.dll" : "C:\Windows\system32"
"ntlanman.dll" : "C:\Windows\system32"
"ntlanui2.dll" : "C:\Windows\system32"
"NtlmShared.dll" : "C:\Windows\system32"
"ntmarta.dll" : "C:\Windows\system32"
"ntoskrnl.exe" : "C:\Windows\system32"
"ntprint.dll" : "C:\Windows\system32"
"ntprint.exe" : "C:\Windows\system32"
"ntshrui.dll" : "C:\Windows\system32"
"ntvdm64.dll" : "C:\Windows\system32"
"Nui" : "C:\Windows\system32"
"NvAgent.dll" : "C:\Windows\system32"
"nvapi64.dll" : "C:\Windows\system32"
"nvaudcap64v.dll" : "C:\Windows\system32"
"nvcpl.dll" : "C:\Windows\system32"
"nvcuda.dll" : "C:\Windows\system32"
